Claim Text,Source of Verification,url,Given Label,Filtered Label
Donald Trump falsely claimed that World Health Organization took China at its word early in the coronavirus pandemic,factcheck.thedispatch.com,https://factcheck.thedispatch.com/p/did-the-world-health-organization,Mostly false.,mostly false.
Video of Muslims challenging government's decision to stop namaaz in mosques in the backdrop of Covid-19.,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-video-of-mufti-challenging-lockdown-order-is-from-pakistan-and-not-india-1667404-2020-04-16,Mostly false,mostly false
"""Had the WHO done its job to get medical experts into China to objectively assess the situation on the ground and to call out China’s lack of transparency, the outbreak could have been contained at its source, with very little death.""",politifact.com,https://www.politifact.com/article/2020/apr/16/fact-checking-donald-trumps-criticism-world-health/,WHO lacked the power,who lacked the power
"Says Joe Biden protected China’s feelings during the coronavirus outbreak, saying ""It is in our self interest that China continue to prosper.""",politifact.com,https://www.politifact.com/article/2020/apr/15/ad-watch-donald-trumps-video-about-joe-biden-and-c/,"Out of context, said that in 2011","out of context, said that in 2011"
"Says Joe Biden said of the travel restriction on China due to the coronavirus, ""banning all travel will not stop it.""",politifact.com,https://www.politifact.com/article/2020/apr/15/ad-watch-donald-trumps-video-about-joe-biden-and-c/,Words spliced together,words spliced together
Images show COVID-19 victims being buried in mass graves in New York City.,politifact.com,https://www.politifact.com/factchecks/2020/apr/15/facebook-posts/fact-checking-posts-about-mass-graves-nyc/,Mostly True,mostly true
Musisi dari berbagai agama melantunkan 99 nama Allah saat wabah COVID-19 di Selandia Baru,fakty.afp.com,https://fakty.afp.com/node/8966,Salah,salah
"A video advertisement on Facebook encourages people to buy face masks for protection, as the novel coronavirus takes a deadly toll worldwide. The clip is misleading; it claims to show a family devastated by infection, as well as the doctor who invented the mask it is trying to sell, but the images are stock footage.",factcheck.afp.com,https://factcheck.afp.com/face-mask-ad-posted-during-coronavirus-crisis-claims-stock-images-show-infection-hit-family,Partly false,partly false
"""Media minimized the risk, Trump took decisive action, bipartisan governors recognize the president’s support""",politifact.com,https://www.politifact.com/article/2020/apr/14/donald-trumps-white-house-coronavirus-briefing-vid/,Cherry picked half truths,cherry picked half truths
Former Fox News host Bill O'Reilly wrote a viral essay claiming the COVID-19 pandemic was caused by a Chinese bioweapon.,snopes.com,https://www.snopes.com/fact-check/bill-oreilly-coronavirus-essay/,Misattributed,misattributed
"Says of COVID-19 that Dr. Anthony Fauci ""was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large.""",politifact.com,https://www.politifact.com/factchecks/2020/apr/13/deanna-lorraine/tweet-amplified-trump-misleads-faucis-late-februar/,Mostly False,mostly false
This is how poor Hindus are stranded during the coronavirus lockdown in India.,indiatoday.in,https://www.indiatoday.in/fact-check/story/image-bangladeshi-immigrants-malaysia-viral-plight-hindus-india-1665979-2020-04-11,Mostly false,mostly false
"Image of Dr. Vandana Tiwari who died after an attack by Muslims in UP, when she went to screen them for COVID-19",factly.in,https://factly.in/covid-19-fighter-vandana-tiwari-died-due-to-brain-haemorrhage-in-mp-not-due-to-an-attack-by-muslims-in-up/,https://factly.in/wp-content/uploads//2018/12/False.png,https://factly.in/wp-content/uploads//2018/12/false.png
"""The CDC issued its first warning on Jan 8. The first time Trump admitted the coronavirus might be a problem was Mar 13.""",politifact.com,https://www.politifact.com/factchecks/2020/apr/09/facebook-posts/viral-post-compares-dates-when-trump-admitted-coro/,Half True,half true
Dr Vandana Tiwari had coronavirus and died after Islamic Jihadis attacked her.,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-viral-post-about-death-of-woman-doctor-due-to-covid-19-with-communal-angle-is-misleading-1665251-2020-04-09,Mostly false,mostly false
Vets say that all cats should be kept indoors during the coronavirus outbreak.,fullfact.org,https://fullfact.org/health/coronavirus-cats-indoors/,This advice only applies to cats from infected or self-isolating households. The article saying it applied to all cats has now been changed.,this advice only applies to cats from infected or self-isolating households. the article saying it applied to all cats has now been changed.
The COVID-19 death toll is exaggerated because “the state” has instructed that “anyone who didnt die by a gun shot wound or car accident” be listed as a coronavirus victim.,factcheck.org,https://www.factcheck.org/2020/04/social-media-posts-make-baseless-claim-on-covid-19-death-toll/,No Evidence,no evidence
"A post shared thousands of times on Facebook lists companies whose chief executive officers have allegedly stepped down during the novel coronavirus crisis. This is misleading; some of the 19 CEOs remain in their positions, while the announcements that others were leaving came before the virus emerged in late 2019.",factcheck.afp.com,https://factcheck.afp.com/ceos-these-companies-did-not-all-step-down-during-novel-coronavirus-crisis,Partly false,partly false
"“What do you have to lose"" from taking chloroquine for coronavirus?",politifact.com,https://www.politifact.com/article/2020/apr/07/why-medical-experts-worry-about-president-trump-to/,Glosses over multiple risks,glosses over multiple risks
Criminals are handing out chemical-doused masks to commit robbery during the Covid-19 scare.,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-false-warnings-about-robbers-handing-out-anesthesia-laden-masks-go-viral-1664120-2020-04-07,Mostly false,mostly false
"“Banning dangerous foreign travel"" from China on Jan. 31 was one of the actions the Trump administration took to combat the coronavirus “far earlier than anyone would have thought and way ahead of anybody else.”",factcheck.org,https://www.factcheck.org/2020/04/trump-biden-spin-china-travel-restrictions/,Spins the Facts,spins the facts
"The Trump administration ""started off awfully slow"" in dealing with the coronavirus. ""45 nations had already moved to ... block China's personnel from being able to come to the United States before the president moved.""",factcheck.org,https://www.factcheck.org/2020/04/trump-biden-spin-china-travel-restrictions/,Spins the Facts,spins the facts
There are no reliable tests for a specific COVID-19 virus,sciencefeedback.co,https://sciencefeedback.co/claimreview/pcr-tests-for-covid-19-are-specific-for-the-novel-coronavirus-sars-cov-2-and-do-not-detect-other-coronaviruses-contrary-to-claims-in-viral-article-and-video/,Inaccurate,inaccurate
The coronavirus has been 'released' by China,healthfeedback.org,https://healthfeedback.org/claimreview/evidence-points-to-coronavirus-sars-cov-2-being-of-natural-origin-no-evidence-it-could-have-been-intentionally-propagated/,Unsupported,unsupported
Photo of an Italian doctor waving goodbye to co-doctors as he is about to die due to coronavirus.,indiatoday.in,https://www.indiatoday.in/fact-check/story/misleading-claim-about-covid19-patient-goes-viral-1663343-2020-04-04,Half true,half true
"“It can be said with certainty that Vladimir Ivanovich’s [Ilyukhin] decision has nothing to do with the coronavirus.""",polygraph.info,https://www.polygraph.info/a/fact-check-russia-covid-19-governors/30529215.html,Disputed,disputed
Coronavirus does not cause a runny nose; is killed by temperatures above 26 degrees; causes lung fibrosis within days of infection; can be diagnosed by holding your breath for 10 seconds; and can be cured in the early stages by drinking plenty of water.,sciencefeedback.co,https://sciencefeedback.co/claimreview/viral-video-mixes-truth-about-covid-19-with-a-long-list-of-ineffective-treatments-and-preventions/,Mostly_Inaccurate,mostly_inaccurate
"cattle vaccine is related to COVID-19, the current panic overblown by media",vishvasnews.com,https://www.vishvasnews.com/english/health/fact-check-cattle-vaccine-not-related-to-covid-19-misleading-post-getting-viral/,Half true,half true
"Joseph Maldonado-Passage, better known as Joe Exotic of ""Tiger King,"" has COVID-19 coronavirus disease.",snopes.com,https://www.snopes.com/fact-check/joe-exotic-coronavirus/,Mostly False,mostly false
“I don’t believe the president has ever belittled the threat of the coronavirus.”,factcheck.org,https://www.factcheck.org/2020/04/trump-pence-and-reassessing-coronavirus/,Here's What Trump Said,here's what trump said
Says a “5G LAW PASSED while everyone was distracted” with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.,politifact.com,https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/fact-checking-conspiracy-theory-about-5g-and-coron/,Mostly False,mostly false
"“There was no effort” to get American experts into China after it announced the coronavirus, and “we had one person in-country (and Trump) pulled him out of the country.”",politifact.com,https://www.politifact.com/factchecks/2020/apr/03/joe-biden/whats-true-whats-not-bidens-attacks-trump-and-gett/,Mostly False,mostly false
"Pope Francis kissed the feet of “black people"" and asked forgiveness during novel coronavirus scare.",indiatoday.in,https://www.indiatoday.in/fact-check/story/viral-video-pope-francis-kissing-feet-people-relation-coronavirus-1662655-2020-04-02,Mostly false,mostly false
"Senator Risa Hontiveros said ridding the streets of police and military, instead of providing financial assistance to the public, is the right response to the coronavirus disease or COVID-19 pandemic",verafiles.org,https://verafiles.org/articles/vera-files-fact-check-hontiveros-quote-card-removing-police,Fake,fake
"The John F. Kennedy Center for the Performing Arts ""laundered"" coronavirus-relief money by donating to the Democratic National Committee even after cutting off musician pay.",snopes.com,https://www.snopes.com/fact-check/kennedy-center-donate-dnc/,Mixture,mixture
SARS-CoV-2 can live on metallic surfaces for up to 9 days,factrakers.org,https://www.factrakers.org/post/chain-post-adds-fuel-to-false-baseless-coronavirus-claims,No evidence,no evidence
